Date,AAPL,JPM,MSFT
2009-01-02,746015200,32494900,50084000
2009-01-05,1181608400,44069400,61475200
2009-01-06,1289310400,44216300,58083400
2009-01-07,753048800,42156500,72709900
2009-01-08,673500800,52075800,70255400
2009-01-09,546845600,42597500,49815300
2009-01-12,617716400,59360000,52163500
2009-01-13,798397600,73422800,65843500
2009-01-14,1021664000,73907300,80257500
2009-01-15,1831634000,136759300,96169800
2009-01-16,1047625600,156843400,79634100
2009-01-20,919914800,142090400,89873000
2009-01-21,1089270000,136421400,68340900
2009-01-22,1409528400,110240800,222436600
2009-01-23,763770000,74369200,117020600
2009-01-26,692238400,74278400,92476500
2009-01-27,618038400,50766500,61695000
2009-01-28,861406000,91373900,64145500
2009-01-29,592729200,58624200,49192800
2009-01-30,651478800,74937200,62370900
2009-02-02,558247200,51532900,88871700
2009-02-03,599309200,66166300,86865100
2009-02-04,808421600,55330300,75618000
2009-02-05,749246400,79815500,75195200
2009-02-06,687209600,76845200,86746000
2009-02-09,715010800,54360000,52196400
2009-02-10,849060800,91948700,83953200
2009-02-11,674973600,64712000,58599000
2009-02-12,817188400,80536400,75323200
2009-02-13,608977600,58580600,47416000
2009-02-17,678238400,91424800,75853300
2009-02-18,684779200,82868300,54946900
2009-02-19,922804400,66502700,49195600
2009-02-20,750316000,135941600,69413800
2009-02-23,786982000,101615400,70803400
2009-02-24,807105600,186379900,122674500
2009-02-25,833053200,135790100,105894600
2009-02-26,629868400,125043400,83219500
2009-02-27,706658400,109872500,93428000
2009-03-02,770929600,94984900,80602100
2009-03-03,724340400,85590100,80476600
2009-03-04,741403600,145009700,69285100
2009-03-05,706899200,153808900,89708500
2009-03-06,1011147200,155154800,92821400
2009-03-09,698297600,132882900,66479100
2009-03-10,844258800,149090800,95184200
2009-03-11,846372800,155421000,84522200
2009-03-12,768457200,151894700,93694100
2009-03-13,601168400,120464600,82965800
2009-03-16,797244000,125001900,67028900
2009-03-17,786646000,99884700,62481000
2009-03-18,796037200,142105800,70710700
2009-03-19,500180800,124920200,58994600
2009-03-20,695587200,108922700,81725500
2009-03-23,666397200,146776000,71600000
2009-03-24,640612000,133143000,50044100
2009-03-25,646618000,149452500,73927100
2009-03-26,616252000,133663400,63775100
2009-03-27,492872800,108610200,47670400
2009-03-30,502796000,104860500,49633000
2009-03-31,570080000,84307400,92423300
2009-04-01,589372000,106016900,96438900
2009-04-02,812366800,131840800,99082300
2009-04-03,636241200,80949500,81858400
2009-04-06,658064400,72188000,47476100
2009-04-07,536580800,73652600,65815200
2009-04-08,455630000,66538300,56408900
2009-04-09,530756800,147913000,55759600
2009-04-13,389236400,110196200,44444700
2009-04-14,454622000,109541400,63796300
2009-04-15,412882400,108069400,72725500
2009-04-16,593446000,132956000,67688700
2009-04-17,497495600,104962100,61398500
2009-04-20,466466000,109372200,62937200
2009-04-21,470685600,115629300,60928300
2009-04-22,938767200,124080300,59401000
2009-04-23,945156800,89366500,86116300
2009-04-24,540764000,117098100,168478500
2009-04-27,480690000,67832500,68219600
2009-04-28,455856800,65809900,76685200
2009-04-29,458110800,84731300,79301600
2009-04-30,498489600,94556900,87439900
2009-05-01,397516000,68254100,63224500
2009-05-04,609358400,100918400,54313400
2009-05-05,398255200,63488200,66835500
2009-05-06,473538800,102644800,59639100
2009-05-07,531776000,113228400,68727200
2009-05-08,467964000,110026400,67597600
2009-05-11,404658800,86808000,63762600
2009-05-12,609481600,94148900,71966800
2009-05-13,595971600,82160700,49281700
2009-05-14,447826400,68764300,54539500
2009-05-15,367567200,68301000,61289900
2009-05-18,458841600,71730900,46073800
2009-05-19,372422400,59860600,51368300
2009-05-20,388584000,77073900,47450700
2009-05-21,407946000,65068100,58232800
2009-05-22,297998400,39227200,37318700
2009-05-26,636927200,65462400,44991700
2009-05-27,646422000,76374100,42892900
2009-05-28,487552800,66107300,45480800
2009-05-29,456534400,61932300,46134900
2009-06-01,452499600,90184500,57317100
2009-06-02,456223600,159381700,48935700
2009-06-03,565199600,72136300,56039600
2009-06-04,550634000,70954200,42330000
2009-06-05,632716000,61583800,59579200
2009-06-08,931652400,61615100,49000600
2009-06-09,676964400,58992300,50887700
2009-06-10,688623600,60176100,61297200
2009-06-11,524823600,66560900,65124600
2009-06-12,563085600,41157300,50963500
2009-06-15,539750400,55388500,69089600
2009-06-16,514805200,56344000,105295600
2009-06-17,571412800,65456600,86483100
2009-06-18,427680400,63861500,58852200
2009-06-19,721856800,77009100,115459000
2009-06-22,634914000,70388300,71291600
2009-06-23,706532400,59046500,56752700
2009-06-24,485525600,50429500,54287700
2009-06-25,589447600,57205700,57724300
2009-06-26,439384400,46722500,65126400
2009-06-29,567616000,34914800,62854900
2009-06-30,434224000,39470600,66452400
2009-07-01,414178800,36463700,54908400
2009-07-02,370479200,38352200,65422200
2009-07-06,498688400,60664000,49207700
2009-07-07,461596800,56704900,52842500
2009-07-08,575929200,71784600,73023400
2009-07-09,343025200,41655600,46981200
2009-07-10,445275600,51037400,43229200
2009-07-13,483501200,70454200,67584000
2009-07-14,347247600,52924000,45448700
2009-07-15,485587200,84050100,67238700
2009-07-16,393570800,71465100,64555100
2009-07-17,602154000,61742300,52860100
2009-07-20,735526400,43554400,47798000
2009-07-21,874781600,43509400,52028400
2009-07-22,874104000,40137700,66192500
2009-07-23,526962800,56528800,106060500
2009-07-24,438362400,35328600,215135700
2009-07-27,433311200,30479300,80950000
2009-07-28,363554800,29035900,70288400
2009-07-29,382158000,29931400,73626900
2009-07-30,469604800,38531000,67820000
2009-07-31,422536800,39085700,54258200
2009-08-03,394240000,42957800,46902900
2009-08-04,395810800,43363800,49218300
2009-08-05,423183600,63334100,53310300
2009-08-06,341616800,54175600,59686000
2009-08-07,387354800,65696000,46169700
2009-08-10,300294400,43700600,35261900
2009-08-11,355342400,50698800,33615800
2009-08-12,445071200,43077100,61972300
2009-08-13,439980800,40385300,38954500
2009-08-14,305816000,38413900,46330200
2009-08-17,524381200,39162800,42474400
2009-08-18,431152400,29053600,38878900
2009-08-19,413271600,29394100,41821300
2009-08-20,342031200,29634300,39505900
2009-08-21,416074400,42863600,69011400
2009-08-24,406929600,40385200,54180900
2009-08-25,324354800,34835700,43980300
2009-08-26,303998800,31908400,41079000
2009-08-27,449181600,28975700,45495600
2009-08-28,453700800,27263600,55808000
2009-08-31,311337600,32251100,49592800
2009-09-01,469028000,51475400,62608500
2009-09-02,364249200,35898500,40771300
2009-09-03,293955200,35019600,34120000
2009-09-04,374628800,21880200,44999700
2009-09-08,315047600,28089300,53737100
2009-09-09,811087200,29031600,49900300
2009-09-10,491134000,25112100,46256000
2009-09-11,348961200,27289900,54303500
2009-09-14,322011200,28945000,42806800
2009-09-15,426470800,49985400,44716600
2009-09-16,754023200,38721900,50055800
2009-09-17,810572000,35705700,42428800
2009-09-18,601582800,39492000,68016500
2009-09-21,437715600,24070000,28878700
2009-09-22,356753600,41148100,61376700
2009-09-23,593563600,34427200,60599900
2009-09-24,550880400,42231400,56302900
2009-09-25,445239200,31056100,50158900
2009-09-28,337444800,25826100,44358000
2009-09-29,345385600,23930600,39050300
2009-09-30,539585200,40904000,63533400
2009-10-01,524711600,50562700,75958100
2009-10-02,553308000,43061100,51219700
2009-10-05,423133200,34430200,60804900
2009-10-06,605085600,41695700,48795300
2009-10-07,465668000,36148700,38472700
2009-10-08,438211200,36627700,60521300
2009-10-09,293272000,26034200,39520000
2009-10-12,288024800,24220600,29145800
2009-10-13,348020400,45701900,37749000
2009-10-14,375510800,70368700,45365500
2009-10-15,373556400,36096800,65620100
2009-10-16,431426800,37459000,56500900
2009-10-19,942230800,30415400,48143200
2009-10-20,1141039200,30614800,54604700
2009-10-21,1193726800,32991600,61672700
2009-10-22,791392000,32388900,61600000
2009-10-23,420786800,27638200,281761000
2009-10-26,484338400,42085500,124149700
2009-10-27,756551600,38075200,69685800
2009-10-28,818386800,45679500,73542400
2009-10-29,570270400,35898600,65225500
2009-10-30,717525200,58853300,73371800
2009-11-02,678983200,44598100,62428900
2009-11-03,522541600,29387800,50294800
2009-11-04,487530400,42548800,63898400
2009-11-05,384801200,32893300,52681700
2009-11-06,295097600,27140000,38908500
2009-11-09,528855600,38845500,57518000
2009-11-10,401195200,30980200,65881100
2009-11-11,443870000,32669300,49693400
2009-11-12,363731200,34649600,55352400
2009-11-13,343240800,36650700,53037600
2009-11-16,485206400,43516700,54129500
2009-11-17,396513600,25859700,75648900
2009-11-18,374320800,20422300,59431200
2009-11-19,542326400,26878000,51967700
2009-11-20,406666400,25328200,42647100
2009-11-23,474896800,29810700,41832700
2009-11-24,318438400,31881800,37341400
2009-11-25,286454000,26123800,32033500
2009-11-27,295257200,26230100,29357900
2009-11-30,424858000,38240600,44172000
2009-12-01,465763200,39211100,49904200
2009-12-02,715260000,32519700,36308600
2009-12-03,448719600,53314400,43095200
2009-12-04,826884800,61485000,58810700
2009-12-07,714758800,32949600,38082700
2009-12-08,690398800,41878900,37402200
2009-12-09,684782000,42492800,44713300
2009-12-10,489669600,36380900,45940200
2009-12-11,429774800,46616100,43744200
2009-12-14,495790400,35340800,34651200
2009-12-15,419459600,40244400,49473200
2009-12-16,352984800,43562800,55737800
2009-12-17,388838800,44272800,43691200
2009-12-18,608770400,48126800,94118000
2009-12-21,611906400,35991900,40129100
2009-12-22,349515600,24754800,36321000
2009-12-23,345525600,24503600,28362700
2009-12-24,500889200,7956500,11083900
2009-12-28,644565600,13039900,25384000
2009-12-29,445205600,15593000,29716200
2009-12-30,412084400,15501800,42006200
2009-12-31,352410800,20143100,31929700
2010-01-04,493729600,35460500,38409100
2010-01-05,601904800,41208300,49749600
2010-01-06,552160000,27729000,58182400
2010-01-07,477131200,44864700,50559700
2010-01-08,447610800,33110100,51197400
2010-01-11,462229600,31878700,68754700
2010-01-12,594459600,47109600,65912100
2010-01-13,605892000,39622000,51863500
2010-01-14,432894000,37938300,63228100
2010-01-15,594067600,69738500,79913200
2010-01-19,730007600,41731500,46575700
2010-01-20,612152800,39934400,54849500
2010-01-21,608154400,137547700,73086700
2010-01-22,881767600,106634900,102004600
2010-01-25,1065699600,56572200,63373000
2010-01-26,1867110000,52975300,66639900
2010-01-27,1722568400,66314300,63949500
2010-01-28,1173502400,65047400,117513700
2010-01-29,1245952400,53649000,193888500
2010-02-01,749876400,37408200,85931100
2010-02-02,698342400,45968500,54413700
2010-02-03,615328000,37373300,61397900
2010-02-04,757652000,57211800,77850000
2010-02-05,850306800,75224100,80960100
2010-02-08,478270800,58321000,52820600
2010-02-09,632886800,45173500,59195800
2010-02-10,370361600,39331800,48591300
2010-02-11,550345600,33830600,65993700
2010-02-12,655468800,38051100,81117200
2010-02-16,543737600,46425300,51935600
2010-02-17,436396800,34644100,45882900
2010-02-18,422825200,31809500,42856500
2010-02-19,415469600,40290200,44451800
2010-02-22,390563600,43898900,36707100
2010-02-23,575094800,52233100,52266200
2010-02-24,460566400,44645000,43165900
2010-02-25,665126000,46718100,48735300
2010-02-26,507460800,67699100,40370600
2010-03-01,550093600,34606800,43805400
2010-03-02,566546400,33891600,93123900
2010-03-03,372052800,27562500,48442100
2010-03-04,366041200,25450700,42890600
2010-03-05,899620400,34790800,56001800
2010-03-08,429889600,28524900,39414500
2010-03-09,920259200,37107100,50271600
2010-03-10,596218000,40903700,44891400
2010-03-11,405700400,30119600,35349700
2010-03-12,416323600,31367300,31700200
2010-03-15,493502800,29142000,37512000
2010-03-16,446908000,28553800,36723500
2010-03-17,450956800,32918800,50385700
2010-03-18,342109600,26012000,43845200
2010-03-19,559445600,37014400,81332100
2010-03-22,456419600,23257200,37718200
2010-03-23,602431200,33735700,42026600
2010-03-24,597780400,35849200,33987700
2010-03-25,542284400,45019400,73168700
2010-03-26,640875200,39727000,55595500
2010-03-29,540744400,30628400,33336000
2010-03-30,527310000,30296300,34954800
2010-03-31,430659600,39043000,63760000
2010-04-01,603145200,23894600,74768100
2010-04-05,684507600,21342400,34331200
2010-04-06,447017200,28192100,47366800
2010-04-07,628502000,28890100,58318800
2010-04-08,572989200,28869900,63713800
2010-04-09,334182800,22881200,54752500
2010-04-12,333026400,24645900,37068800
2010-04-13,306210800,27988900,41374600
2010-04-14,404076400,72533100,68941200
2010-04-15,376784800,45412100,52745400
2010-04-16,750545600,121203900,88703100
2010-04-19,566924400,72136600,64970300
2010-04-20,738326400,39310700,52199500
2010-04-21,982391200,46320600,55343100
2010-04-22,793424800,63176900,84847600
2010-04-23,796955600,32483800,126766600
2010-04-26,479068800,42889300,63649300
2010-04-27,709343600,66296100,68730900
2010-04-28,758402400,48578900,64557900
2010-04-29,558840800,36520300,52665200
2010-04-30,542463600,54121100,63214800
2010-05-03,454342000,31230900,43989500
2010-05-04,723819600,48982200,82085600
2010-05-05,883103200,43062100,66833800
2010-05-06,1285860800,78226200,128613000
2010-05-07,1676018400,72976300,173718100
2010-05-10,984306400,66578300,86653300
2010-05-11,848906800,50771200,63789400
2010-05-12,654379600,47700000,47146800
2010-05-13,599712400,35320800,45188800
2010-05-14,759362800,60719400,63334000
2010-05-17,762834800,56506200,46053300
2010-05-18,782678400,61735000,52690600
2010-05-19,1025726800,64600500,61746700
2010-05-20,1282915200,76564100,87991100
2010-05-21,1223891200,89588800,117596300
2010-05-24,754238800,49141600,73711700
2010-05-25,1048006400,66813700,98373600
2010-05-26,850654000,50719600,176684100
2010-05-27,666282400,44843000,136433600
2010-05-28,815614800,41252400,67496900
2010-06-01,876472800,37848600,76152400
2010-06-02,688548000,39618500,65718800
2010-06-03,650106800,30950400,67837000
2010-06-04,758304400,52868900,89832200
2010-06-07,886942000,44528300,80456200
2010-06-08,1000770400,51017900,87355000
2010-06-09,854630000,42586000,87794000
2010-06-10,776356000,44302600,78930900
2010-06-11,545759200,31147600,68057700
2010-06-14,602960400,48662200,50972400
2010-06-15,585074000,45355600,81641500
2010-06-16,783678000,37217100,48698000
2010-06-17,872855200,34755100,47995500
2010-06-18,784621600,37270800,52075600
2010-06-21,776490400,33665100,54625300
2010-06-22,717262000,42245700,55985400
2010-06-23,768457200,45046000,61466200
2010-06-24,714277200,73843400,85243400
2010-06-25,549942400,70734200,156256700
2010-06-28,584948000,39962900,73784800
2010-06-29,1133344800,56694200,119882100
2010-06-30,739452000,35332500,81050500
2010-07-01,1022896000,56642900,92239400
2010-07-02,693842800,36796000,62485100
2010-07-06,615235600,35953600,73592000
2010-07-07,654556000,44602900,79965300
2010-07-08,738144400,41498200,50758100
2010-07-09,433322400,30422300,53806100
2010-07-12,562878400,24998900,49854200
2010-07-13,1190924000,48564800,61928700
2010-07-14,812047600,37320600,72808100
2010-07-15,824866000,81876200,56934700
2010-07-16,1039858400,58507400,65064800
2010-07-19,1024478000,35404900,38181800
2010-07-20,1074950800,43538200,45530700
2010-07-21,1185671200,41115600,73297300
2010-07-22,645318800,35494400,73016400
2010-07-23,533388800,28241000,108520100
2010-07-26,420551600,27209400,67249900
2010-07-27,584771600,44872200,60672100
2010-07-28,519985200,23945400,69704800
2010-07-29,643806800,28994300,69446200
2010-07-30,448210000,26406500,83534800
2010-08-02,428055600,35566700,55044600
2010-08-03,417653600,29967900,56877700
2010-08-04,420375200,23078100,78531900
2010-08-05,289097200,19830500,64922100
2010-08-06,444897600,34906600,55982100
2010-08-09,303128000,37790900,57096500
2010-08-10,451920000,34166500,87257700
2010-08-11,620054400,46201600,76746900
2010-08-12,534920400,35387300,70240500
2010-08-13,354869200,24564100,45263500
2010-08-16,318430000,28334100,40909700
2010-08-17,422640400,33883800,52912600
2010-08-18,339696000,27041700,46818900
2010-08-19,426706000,35384700,54064600
2010-08-20,384230000,30862000,49560100
2010-08-23,414041600,29282800,51643000
2010-08-24,602565600,48709200,66522500
2010-08-25,596867600,36058000,47404800
2010-08-26,466505200,31873200,49105300
2010-08-27,548391200,38448800,60939400
2010-08-30,383289200,27306500,45453100
2010-08-31,420786800,34784400,66074600
2010-09-01,697037600,36770500,65235900
2010-09-02,415427600,31282900,48837100
2010-09-03,520788800,34135600,64189100
2010-09-07,342557600,31885500,51928700
2010-09-08,526551200,30781000,65512400
